Product Name,Category,Location,MRP,Blinkit Price,Zepto Price,Instamart Price,Discount (%),Margin (%),Festive/Seasonal Impact,Delivery Distance (km),Shelf Life (days),Min Stock,Max Stock,Final Price,Customer Sentiment,Weight (g/ml),Weight Unit,Order Year,Order Month,Order Day,Order Hour,Order Time Category
Sugar (),Grocery,Kothrud,58,48.42,48.11,49.28,16,17,Holi,4.3,357,30,192,48.6,Neutral,1000.0,g,2024,12,7,14,Afternoon
Sugar (),Grocery,Baner,58,50.37,50.05,50.14,12,13,Exam Season,4.0,221,27,185,50.19,Neutral,1000.0,g,2024,4,1,13,Afternoon
Coffee (),Grocery,Baner,200,168.37,168.82,168.9,16,14,Monsoon,1.3,201,33,53,168.7,Positive,200.0,g,2024,2,10,4,Night
Saffola Oil (),Grocery,Wakad,176,167.6,167.28,166.89,5,11,Diwali,2.6,333,24,112,167.26,Negative,1.0,l,2024,6,2,16,Afternoon
Wheat (),Grocery,Kothrud,80,74.25,75.65,74.8,6,21,Winter,1.5,321,35,38,74.9,Neutral,1000.0,g,2024,6,5,7,Morning
Oranges (),Fruits,Wakad,87,80.88,80.52,80.89,7,10,Exam Season,4.7,12,21,57,80.76,Negative,1000.0,g,2024,4,25,4,Night
Coffee (),Grocery,Wakad,200,161.8,161.46,161.24,19,10,Monsoon,1.2,325,28,50,161.5,Negative,200.0,g,2024,9,26,3,Night
Bananas (),Fruits,Kothrud,61,48.46,50.19,49.11,19,29,Monsoon,2.4,10,31,108,49.25,Negative,1.0,dozen,2024,2,12,18,Evening
Bananas (),Fruits,Viman Nagar,61,51.3,51.4,51.48,15,24,Diwali,4.1,8,45,149,51.39,Negative,1.0,dozen,2024,4,4,16,Afternoon
Dal (),Grocery,Kothrud,90,81.06,79.74,81.02,11,30,Winter,4.9,209,18,137,80.61,Positive,500.0,g,2024,4,10,22,Night
Oreo Biscuit,Biscuits,Baner,99,89.93,90.65,90.15,9,15,Holi,4.7,103,37,143,90.24,Positive,,Unknown,2024,1,3,16,Afternoon
Parle-G,Biscuits,Wakad,45,39.34,41.05,39.18,11,24,Diwali,4.1,107,35,88,39.86,Negative,,Unknown,2024,9,2,0,Night
Oreo Biscuit,Biscuits,Aundh,99,81.38,80.49,81.23,18,30,Summer,2.6,139,38,144,81.03,Neutral,,Unknown,2024,11,3,22,Night
Oranges (),Fruits,Baner,87,79.08,80.33,80.13,8,19,Exam Season,1.1,10,36,122,79.85,Neutral,1000.0,g,2024,9,7,7,Morning
Sugar (),Grocery,Baner,58,50.17,50.08,50.67,12,27,Monsoon,4.6,220,30,165,50.31,Neutral,1000.0,g,2024,4,15,6,Morning
Dal (),Grocery,Aundh,90,74.41,75.31,74.61,17,19,,4.3,192,21,112,74.78,Negative,500.0,g,2024,10,18,13,Afternoon
Bananas (),Fruits,Aundh,61,55.91,57.11,56.99,7,28,Holi,1.2,14,19,133,56.67,Neutral,1.0,dozen,2024,4,4,9,Morning
Atta (),Grocery,Wakad,70,59.48,58.78,58.72,16,25,Summer,2.1,180,43,136,58.99,Negative,1000.0,g,2024,3,5,0,Night
Atta (),Grocery,Wakad,70,66.04,65.16,64.98,7,23,Holi,4.1,276,31,154,65.39,Positive,1000.0,g,2024,6,17,9,Morning
Oreo Biscuit,Biscuits,Aundh,99,81.12,81.23,81.82,18,19,Winter,1.4,149,49,168,81.39,Neutral,,Unknown,2024,7,13,17,Evening
Apples (),Fruits,Wakad,157,135.93,136.67,136.61,13,29,,1.6,13,38,78,136.4,Neutral,1000.0,g,2024,9,26,8,Morning
Tomatoes (),Vegetables,Baner,47,39.06,38.73,39.21,16,12,Diwali,2.9,8,46,144,39.0,Positive,1000.0,g,2024,6,28,17,Evening
Atta (),Grocery,Wakad,70,63.42,63.56,64.23,9,20,Diwali,4.4,247,37,130,63.74,Positive,1000.0,g,2024,8,23,14,Afternoon
Oreo Biscuit,Biscuits,Aundh,99,85.53,85.24,86.98,13,21,,1.9,129,46,107,85.92,Positive,,Unknown,2024,2,11,3,Night
Amul Milk (),Dairy,Aundh,56,47.93,48.04,47.36,15,21,,2.1,8,42,186,47.78,Positive,1.0,l,2024,1,18,6,Morning
Bananas (),Fruits,Viman Nagar,61,56.11,55.47,57.01,8,26,,4.4,14,31,137,56.2,Negative,1.0,dozen,2024,5,26,19,Evening
Govardhan Paneer (),Dairy,Baner,109,88.6,89.02,87.54,19,11,Winter,3.5,10,43,140,88.39,Neutral,200.0,g,2024,2,11,23,Night
Tea (),Grocery,Wakad,150,131.35,130.02,130.83,13,21,Exam Season,4.3,192,29,108,130.73,Positive,250.0,g,2024,12,1,5,Morning
Rice (),Grocery,Wakad,100,84.26,83.02,84.51,16,11,Winter,1.8,347,48,181,83.93,Negative,1000.0,g,2024,4,29,7,Morning
Tea (),Grocery,Viman Nagar,150,130.55,129.67,130.94,13,20,Exam Season,3.2,334,22,97,130.39,Negative,250.0,g,2024,11,15,2,Night
Sugar (),Grocery,Kothrud,58,48.35,48.61,48.23,17,18,Diwali,1.3,184,38,172,48.4,Negative,1000.0,g,2024,7,1,18,Evening
Sugar (),Grocery,Aundh,58,52.26,52.15,50.79,11,12,Winter,1.4,279,50,65,51.73,Positive,1000.0,g,2024,6,16,13,Afternoon
Saffola Oil (),Grocery,Viman Nagar,176,159.26,158.85,158.35,10,24,Diwali,4.6,344,35,163,158.82,Negative,1.0,l,2024,1,8,20,Evening
Parle-G,Biscuits,Viman Nagar,45,39.5,37.7,37.77,14,11,Winter,3.1,64,14,150,38.32,Positive,,Unknown,2024,9,10,23,Night
Dal (),Grocery,Viman Nagar,90,74.07,75.61,73.94,17,29,,1.0,317,45,168,74.54,Negative,500.0,g,2024,12,8,21,Night
Sugar (),Grocery,Wakad,58,55.11,53.85,53.82,6,23,,3.9,237,27,117,54.26,Negative,1000.0,g,2024,6,4,16,Afternoon
Tomatoes (),Vegetables,Kothrud,47,41.44,41.3,41.07,13,19,,4.2,7,48,85,41.27,Neutral,1000.0,g,2024,2,18,20,Evening
Sugar (),Grocery,Aundh,58,51.29,51.71,51.61,12,10,,2.9,247,25,113,51.54,Negative,1000.0,g,2024,8,8,12,Afternoon
Salt (),Grocery,Aundh,20,17.26,17.25,16.42,18,16,Summer,3.8,190,17,105,16.98,Negative,500.0,g,2024,6,25,8,Morning
Govardhan Paneer (),Dairy,Kothrud,109,101.65,102.2,101.22,7,13,Summer,2.1,14,42,121,101.69,Negative,200.0,g,2024,9,20,18,Evening
Oreo Biscuit,Biscuits,Kothrud,99,91.92,92.58,92.22,7,17,Holi,2.7,72,41,124,92.24,Neutral,,Unknown,2024,5,25,20,Evening
Oranges (),Fruits,Aundh,87,72.28,72.74,72.97,17,18,Monsoon,3.7,12,11,34,72.66,Negative,1000.0,g,2024,9,3,13,Afternoon
Tomatoes (),Vegetables,Kothrud,47,37.1,37.63,37.1,19,13,Winter,2.9,10,24,142,37.28,Positive,1000.0,g,2024,5,9,18,Evening
Rice (),Grocery,Baner,100,90.05,89.84,89.16,10,13,Monsoon,4.0,312,23,180,89.68,Neutral,1000.0,g,2024,5,11,16,Afternoon
Parle-G,Biscuits,Viman Nagar,45,41.69,41.04,41.02,7,29,,3.5,152,33,180,41.25,Neutral,,Unknown,2024,4,25,9,Morning
Atta (),Grocery,Kothrud,70,61.25,60.87,61.32,12,24,Monsoon,1.1,219,11,193,61.15,Negative,1000.0,g,2024,5,30,17,Evening
Amul Milk (),Dairy,Wakad,56,47.9,47.16,47.15,15,27,Winter,5.0,14,47,129,47.4,Neutral,1.0,l,2024,8,5,9,Morning
Dal (),Grocery,Wakad,90,83.09,83.39,83.51,8,28,Exam Season,4.1,356,37,86,83.33,Neutral,500.0,g,2024,1,5,11,Morning
Oreo Biscuit,Biscuits,Aundh,99,80.2,78.47,79.84,20,13,Diwali,5.0,89,22,166,79.5,Neutral,,Unknown,2024,9,2,12,Afternoon
Parle-G,Biscuits,Aundh,45,42.83,41.21,41.63,7,29,Summer,3.2,96,47,104,41.89,Negative,,Unknown,2024,5,22,23,Night
Tomatoes (),Vegetables,Kothrud,47,36.62,37.28,37.24,20,21,Diwali,1.8,6,19,81,37.05,Neutral,1000.0,g,2024,9,8,10,Morning
Coffee (),Grocery,Baner,200,183.89,184.55,184.96,8,28,Diwali,2.3,258,23,158,184.47,Negative,200.0,g,2024,2,26,0,Night
Bananas (),Fruits,Viman Nagar,61,55.63,55.39,55.67,9,26,Diwali,4.7,7,39,187,55.56,Negative,1.0,dozen,2024,8,3,6,Morning
Rice (),Grocery,Baner,100,83.24,83.46,83.61,16,28,Winter,4.3,339,24,77,83.44,Neutral,1000.0,g,2024,8,31,11,Morning
Oreo Biscuit,Biscuits,Viman Nagar,99,87.64,88.12,87.45,11,22,Monsoon,4.1,108,19,154,87.74,Neutral,,Unknown,2024,5,8,14,Afternoon
Oreo Biscuit,Biscuits,Kothrud,99,91.28,92.35,92.76,7,25,Monsoon,2.4,118,24,161,92.13,Neutral,,Unknown,2024,12,9,8,Morning
Bananas (),Fruits,Wakad,61,57.68,58.34,57.55,5,13,Diwali,1.5,11,39,59,57.86,Positive,1.0,dozen,2024,7,23,17,Evening
Bingo Mad Angles,Snacks,Baner,20,19.31,18.05,18.4,5,11,Winter,2.0,64,40,124,18.59,Neutral,,Unknown,2024,2,8,1,Night
Bingo Mad Angles,Snacks,Aundh,20,16.04,16.16,16.21,17,27,Diwali,3.0,159,25,134,16.14,Neutral,,Unknown,2024,12,20,18,Evening
Saffola Oil (),Grocery,Baner,176,151.8,151.76,151.65,14,27,Exam Season,1.7,198,28,132,151.74,Neutral,1.0,l,2024,9,1,7,Morning
Wheat (),Grocery,Viman Nagar,80,72.68,71.94,71.17,10,28,Winter,1.5,322,41,74,71.93,Neutral,1000.0,g,2024,2,14,0,Night
Govardhan Paneer (),Dairy,Aundh,109,95.73,95.79,95.68,12,27,Monsoon,4.9,9,44,171,95.73,Negative,200.0,g,2024,8,15,12,Afternoon
Tomatoes (),Vegetables,Wakad,47,43.61,43.11,42.98,7,10,Exam Season,2.6,7,45,53,43.23,Positive,1000.0,g,2024,6,29,1,Night
Atta (),Grocery,Viman Nagar,70,61.97,62.32,62.03,11,28,Summer,1.8,308,41,109,62.11,Positive,1000.0,g,2024,9,29,20,Evening
Tea (),Grocery,Kothrud,150,141.93,140.66,140.33,6,11,Exam Season,4.3,270,12,156,140.97,Positive,250.0,g,2024,9,1,21,Night
Salt (),Grocery,Kothrud,20,18.19,19.47,19.42,6,21,Summer,1.0,346,34,180,19.03,Positive,500.0,g,2024,3,8,0,Night
Parle-G,Biscuits,Aundh,45,41.79,41.02,42.55,7,12,Holi,3.1,143,18,200,41.79,Neutral,,Unknown,2024,3,10,0,Night
Oreo Biscuit,Biscuits,Viman Nagar,99,92.35,93.79,92.92,6,30,,1.4,134,46,90,93.02,Neutral,,Unknown,2024,3,21,22,Night
Dal (),Grocery,Aundh,90,73.56,72.46,73.84,19,30,Diwali,2.2,221,19,139,73.29,Positive,500.0,g,2024,6,12,7,Morning
Sugar (),Grocery,Viman Nagar,58,47.42,48.45,48.42,18,22,Winter,2.2,351,18,19,48.1,Neutral,1000.0,g,2024,12,20,13,Afternoon
Bingo Mad Angles,Snacks,Baner,20,15.21,16.88,15.74,20,28,Holi,3.4,90,25,48,15.94,Neutral,,Unknown,2024,3,8,22,Night
Oranges (),Fruits,Wakad,87,73.18,73.97,73.81,15,10,Diwali,2.4,10,14,40,73.65,Positive,1000.0,g,2024,9,11,7,Morning
Atta (),Grocery,Viman Nagar,70,59.36,58.34,58.83,16,29,Exam Season,4.6,281,35,162,58.84,Negative,1000.0,g,2024,4,28,15,Afternoon
Apples (),Fruits,Kothrud,157,148.88,148.78,148.28,5,18,Summer,1.9,12,27,156,148.65,Positive,1000.0,g,2024,2,24,16,Afternoon
Parle-G,Biscuits,Baner,45,38.28,38.8,36.96,16,19,Diwali,4.2,117,33,36,38.01,Negative,,Unknown,2024,9,23,16,Afternoon
Tomatoes (),Vegetables,Viman Nagar,47,38.91,40.17,39.16,16,30,Winter,1.6,9,45,51,39.41,Positive,1000.0,g,2024,9,11,1,Night
Tea (),Grocery,Aundh,150,141.84,142.46,142.98,5,19,Holi,4.1,262,39,192,142.43,Positive,250.0,g,2024,6,13,16,Afternoon
Oranges (),Fruits,Viman Nagar,87,78.29,77.95,76.76,11,13,Monsoon,3.1,14,35,59,77.67,Neutral,1000.0,g,2024,2,3,1,Night
Saffola Oil (),Grocery,Wakad,176,145.27,145.3,143.65,18,26,Holi,4.6,288,32,95,144.74,Negative,1.0,l,2024,5,21,15,Afternoon
Oranges (),Fruits,Baner,87,73.72,73.9,73.32,16,13,Diwali,3.6,8,26,160,73.65,Positive,1000.0,g,2024,6,4,10,Morning
Oranges (),Fruits,Wakad,87,76.67,77.14,76.25,12,21,Exam Season,1.4,10,26,130,76.69,Neutral,1000.0,g,2024,6,13,6,Morning
Bingo Mad Angles,Snacks,Aundh,20,18.52,19.33,19.06,5,15,,3.9,156,27,138,18.97,Positive,,Unknown,2024,1,6,11,Morning
Saffola Oil (),Grocery,Baner,176,161.1,161.79,162.75,8,23,Winter,1.9,210,14,21,161.88,Neutral,1.0,l,2024,10,11,20,Evening
Oreo Biscuit,Biscuits,Kothrud,99,82.84,83.56,83.45,16,16,Diwali,4.4,160,24,157,83.28,Neutral,,Unknown,2024,2,9,8,Morning
Dal (),Grocery,Kothrud,90,83.39,82.78,82.57,8,22,,2.1,290,15,100,82.91,Negative,500.0,g,2024,8,26,19,Evening
Wheat (),Grocery,Baner,80,68.44,69.64,69.66,14,30,,4.2,349,22,25,69.25,Negative,1000.0,g,2024,4,16,6,Morning
Salt (),Grocery,Baner,20,17.98,19.31,19.36,7,10,Winter,4.6,198,50,51,18.88,Positive,500.0,g,2024,10,12,1,Night
Bananas (),Fruits,Baner,61,53.36,53.37,54.51,12,29,Holi,3.0,14,38,79,53.75,Negative,1.0,dozen,2024,12,1,4,Night
Wheat (),Grocery,Viman Nagar,80,67.92,69.39,69.41,14,15,Holi,2.3,230,26,119,68.91,Negative,1000.0,g,2024,4,14,15,Afternoon
Bingo Mad Angles,Snacks,Wakad,20,15.28,16.81,16.35,20,26,Winter,4.4,156,19,102,16.15,Positive,,Unknown,2024,8,11,11,Morning
Amul Milk (),Dairy,Viman Nagar,56,46.92,46.68,47.13,17,16,,4.4,10,11,39,46.91,Neutral,1.0,l,2024,4,28,18,Evening
Oranges (),Fruits,Baner,87,82.61,81.12,80.84,6,17,Winter,2.6,13,32,154,81.52,Negative,1000.0,g,2024,6,3,13,Afternoon
Rice (),Grocery,Baner,100,91.63,90.35,91.37,9,25,Summer,4.3,230,30,109,91.12,Negative,1000.0,g,2024,7,2,9,Morning
Govardhan Paneer (),Dairy,Wakad,109,101.7,101.8,103.1,6,10,Monsoon,3.0,11,46,102,102.2,Neutral,200.0,g,2024,5,10,20,Evening
Oreo Biscuit,Biscuits,Wakad,99,79.64,79.71,79.1,20,13,Exam Season,5.0,147,35,138,79.48,Neutral,,Unknown,2024,5,5,8,Morning
Rice (),Grocery,Kothrud,100,86.71,87.71,86.45,13,16,Summer,1.5,342,42,187,86.96,Negative,1000.0,g,2024,2,13,18,Evening
Coffee (),Grocery,Aundh,200,173.26,174.36,174.01,13,13,Holi,2.4,277,30,107,173.88,Neutral,200.0,g,2024,5,8,10,Morning
Oranges (),Fruits,Aundh,87,70.49,69.52,68.97,20,18,Winter,1.5,10,48,117,69.66,Neutral,1000.0,g,2024,3,6,4,Night
Coffee (),Grocery,Baner,200,170.87,169.58,170.17,15,11,Diwali,1.0,281,41,45,170.21,Positive,200.0,g,2024,11,28,14,Afternoon
Oreo Biscuit,Biscuits,Viman Nagar,99,89.63,90.11,89.34,9,16,Holi,4.8,140,13,21,89.69,Positive,,Unknown,2024,9,18,15,Afternoon
Atta (),Grocery,Viman Nagar,70,61.64,60.91,62.39,12,15,Exam Season,4.4,186,19,122,61.65,Negative,1000.0,g,2024,9,20,4,Night
Govardhan Paneer (),Dairy,Aundh,109,97.81,98.91,97.25,10,21,,2.8,6,40,125,97.99,Positive,200.0,g,2024,4,3,11,Morning
Apples (),Fruits,Aundh,157,127.25,126.94,127.36,19,17,Diwali,2.6,11,25,183,127.18,Neutral,1000.0,g,2024,10,7,20,Evening
Bananas (),Fruits,Wakad,61,55.51,54.93,54.28,10,16,Exam Season,2.6,12,38,66,54.91,Positive,1.0,dozen,2024,7,3,20,Evening
Oranges (),Fruits,Aundh,87,82.16,80.84,81.52,6,19,,2.0,13,45,194,81.51,Negative,1000.0,g,2024,12,31,11,Morning
Govardhan Paneer (),Dairy,Kothrud,109,99.5,99.28,98.82,9,30,Diwali,3.1,15,22,47,99.2,Positive,200.0,g,2024,7,31,2,Night
Tea (),Grocery,Wakad,150,137.31,135.67,136.91,9,17,,4.3,181,44,98,136.63,Positive,250.0,g,2024,9,29,14,Afternoon
Bananas (),Fruits,Baner,61,51.04,49.91,50.57,17,19,Winter,2.9,8,10,162,50.51,Positive,1.0,dozen,2024,7,15,4,Night
Dal (),Grocery,Baner,90,77.44,76.62,76.59,14,16,Winter,2.0,322,45,140,76.88,Positive,500.0,g,2024,7,4,19,Evening
Saffola Oil (),Grocery,Baner,176,144.26,144.46,144.02,18,30,Summer,2.7,360,10,53,144.25,Positive,1.0,l,2024,9,17,11,Morning
Bananas (),Fruits,Viman Nagar,61,57.92,56.62,57.69,6,16,Diwali,3.3,13,37,136,57.41,Neutral,1.0,dozen,2024,3,10,2,Night
Sugar (),Grocery,Wakad,58,51.53,51.18,52.29,11,27,,4.2,330,14,183,51.67,Neutral,1000.0,g,2024,6,20,15,Afternoon
Amul Milk (),Dairy,Viman Nagar,56,50.34,49.52,50.21,11,15,Holi,1.5,9,41,98,50.02,Positive,1.0,l,2024,1,9,13,Afternoon
Wheat (),Grocery,Wakad,80,69.75,68.66,69.49,13,26,Exam Season,4.9,251,16,157,69.3,Positive,1000.0,g,2024,3,23,20,Evening
Salt (),Grocery,Kothrud,20,15.49,16.15,16.93,19,12,Holi,4.2,184,16,86,16.19,Neutral,500.0,g,2024,10,2,9,Morning
Govardhan Paneer (),Dairy,Aundh,109,95.31,94.11,94.18,13,15,Monsoon,1.2,10,44,47,94.53,Neutral,200.0,g,2024,8,26,19,Evening
Sugar (),Grocery,Baner,58,53.87,53.51,54.02,7,28,Summer,3.0,212,11,116,53.8,Positive,1000.0,g,2024,7,27,7,Morning
Bananas (),Fruits,Viman Nagar,61,51.01,49.5,50.09,18,18,Exam Season,1.3,9,25,117,50.2,Negative,1.0,dozen,2024,8,16,14,Afternoon
Oreo Biscuit,Biscuits,Aundh,99,93.81,94.04,93.2,6,11,Monsoon,1.3,151,35,130,93.68,Negative,,Unknown,2024,12,10,11,Morning
Wheat (),Grocery,Kothrud,80,64.33,64.68,65.78,19,15,,2.0,233,37,138,64.93,Negative,1000.0,g,2024,8,30,23,Night
Bananas (),Fruits,Kothrud,61,52.73,53.28,53.06,14,10,Holi,1.9,7,27,126,53.02,Negative,1.0,dozen,2024,7,15,5,Morning
Saffola Oil (),Grocery,Baner,176,160.06,161.08,159.86,9,29,Summer,4.2,243,12,129,160.33,Positive,1.0,l,2024,11,16,14,Afternoon
Amul Milk (),Dairy,Wakad,56,46.14,46.49,45.32,18,29,Summer,3.6,7,21,172,45.98,Positive,1.0,l,2024,8,30,15,Afternoon
Wheat (),Grocery,Wakad,80,68.38,68.8,67.47,15,18,Summer,1.9,333,47,175,68.22,Positive,1000.0,g,2024,1,27,22,Night
Atta (),Grocery,Aundh,70,62.59,61.47,61.81,12,24,Holi,3.9,299,13,115,61.96,Neutral,1000.0,g,2024,2,16,7,Morning
Oreo Biscuit,Biscuits,Viman Nagar,99,93.93,93.34,93.16,6,12,Winter,2.6,143,47,193,93.48,Negative,,Unknown,2024,3,18,21,Night
Coffee (),Grocery,Baner,200,170.7,169.68,169.97,15,15,,2.1,250,18,27,170.12,Negative,200.0,g,2024,12,29,16,Afternoon
Bingo Mad Angles,Snacks,Wakad,20,18.27,17.24,17.92,10,12,Summer,1.8,132,29,172,17.81,Negative,,Unknown,2024,6,11,13,Afternoon
Bingo Mad Angles,Snacks,Baner,20,17.43,18.46,17.75,12,17,Summer,4.4,148,30,184,17.88,Positive,,Unknown,2024,12,31,21,Night
Sugar (),Grocery,Wakad,58,46.78,47.33,45.52,20,14,Diwali,2.5,322,20,163,46.54,Neutral,1000.0,g,2024,2,13,2,Night
Apples (),Fruits,Baner,157,134.27,132.92,133.03,15,13,Exam Season,4.8,9,12,31,133.41,Positive,1000.0,g,2024,3,27,22,Night
Dal (),Grocery,Baner,90,85.76,85.65,84.78,5,26,Holi,4.5,228,39,40,85.4,Neutral,500.0,g,2024,10,14,22,Night
Govardhan Paneer (),Dairy,Aundh,109,95.4,96.05,96.75,12,17,Holi,3.7,5,19,72,96.07,Positive,200.0,g,2024,3,7,2,Night
Oranges (),Fruits,Kothrud,87,79.32,79.06,79.82,8,14,Exam Season,1.5,14,29,165,79.4,Positive,1000.0,g,2024,6,6,7,Morning
Saffola Oil (),Grocery,Baner,176,153.72,153.3,153.14,13,15,Holi,2.0,291,48,55,153.39,Neutral,1.0,l,2024,9,4,1,Night
Atta (),Grocery,Wakad,70,62.93,63.17,63.21,10,10,,4.3,260,12,185,63.1,Negative,1000.0,g,2024,8,4,16,Afternoon
Atta (),Grocery,Baner,70,63.55,63.53,63.44,10,29,Winter,1.5,222,49,175,63.51,Neutral,1000.0,g,2024,3,3,14,Afternoon
Parle-G,Biscuits,Aundh,45,40.45,40.03,39.68,11,24,Diwali,2.1,155,21,120,40.05,Positive,,Unknown,2024,7,29,15,Afternoon
Coffee (),Grocery,Wakad,200,167.83,167.4,168.3,16,23,,4.2,339,24,55,167.84,Negative,200.0,g,2024,2,26,14,Afternoon
Coffee (),Grocery,Wakad,200,180.94,180.22,179.78,10,20,Exam Season,4.9,266,38,99,180.31,Negative,200.0,g,2024,4,12,8,Morning
Oranges (),Fruits,Kothrud,87,79.47,80.8,79.51,8,22,Summer,4.7,13,21,116,79.93,Positive,1000.0,g,2024,3,11,18,Evening
Tea (),Grocery,Baner,150,139.69,139.42,139.87,7,16,Monsoon,4.9,247,49,126,139.66,Neutral,250.0,g,2024,5,9,9,Morning
Dal (),Grocery,Baner,90,76.16,75.16,75.91,16,11,Summer,2.4,354,41,93,75.74,Negative,500.0,g,2024,7,20,7,Morning
Oreo Biscuit,Biscuits,Wakad,99,80.73,80.64,79.69,19,30,,3.8,149,34,93,80.35,Negative,,Unknown,2024,9,13,9,Morning
Parle-G,Biscuits,Kothrud,45,41.35,43.27,41.64,6,14,Monsoon,1.0,172,37,154,42.09,Positive,,Unknown,2024,8,5,2,Night
Oranges (),Fruits,Viman Nagar,87,72.29,73.03,73.99,16,10,Diwali,4.4,7,20,144,73.1,Negative,1000.0,g,2024,3,15,0,Night
Sugar (),Grocery,Aundh,58,53.17,51.32,51.22,10,11,Diwali,1.9,202,17,33,51.9,Positive,1000.0,g,2024,8,5,3,Night
Saffola Oil (),Grocery,Baner,176,159.04,159.17,157.62,10,10,Diwali,1.8,315,40,171,158.61,Neutral,1.0,l,2024,2,10,19,Evening
Parle-G,Biscuits,Baner,45,41.33,41.56,40.72,8,21,Summer,2.1,162,15,116,41.2,Positive,,Unknown,2024,3,9,10,Morning
Tomatoes (),Vegetables,Aundh,47,40.32,40.27,39.22,16,17,Diwali,3.0,9,40,189,39.94,Positive,1000.0,g,2024,2,4,15,Afternoon
Parle-G,Biscuits,Kothrud,45,41.34,40.99,39.6,10,27,Exam Season,3.6,150,43,102,40.64,Positive,,Unknown,2024,7,1,8,Morning
Rice (),Grocery,Kothrud,100,79.66,79.51,80.22,20,16,Diwali,1.7,254,35,139,79.8,Positive,1000.0,g,2024,1,23,13,Afternoon
Tomatoes (),Vegetables,Viman Nagar,47,40.91,40.2,41.68,13,29,Exam Season,1.1,10,28,86,40.93,Positive,1000.0,g,2024,10,30,17,Evening
Wheat (),Grocery,Baner,80,65.88,65.81,66.05,18,23,,2.8,245,25,28,65.91,Positive,1000.0,g,2024,3,3,8,Morning
Coffee (),Grocery,Baner,200,178.85,177.06,178.41,11,10,Diwali,2.5,232,24,114,178.11,Positive,200.0,g,2024,7,13,3,Night
Tomatoes (),Vegetables,Baner,47,44.15,43.76,44.19,8,13,Summer,4.0,6,44,176,44.03,Negative,1000.0,g,2024,2,13,15,Afternoon
Amul Milk (),Dairy,Baner,56,48.6,49.46,48.85,13,28,Monsoon,1.0,12,47,196,48.97,Positive,1.0,l,2024,8,9,2,Night
Wheat (),Grocery,Kothrud,80,68.65,67.3,68.43,15,22,Monsoon,3.2,205,43,70,68.13,Neutral,1000.0,g,2024,6,13,14,Afternoon
Dal (),Grocery,Wakad,90,73.93,75.11,75.41,17,14,Exam Season,2.0,254,17,165,74.82,Neutral,500.0,g,2024,2,2,21,Night
Bingo Mad Angles,Snacks,Aundh,20,17.13,16.3,16.72,15,19,Monsoon,2.1,37,31,113,16.72,Neutral,,Unknown,2024,4,14,2,Night
Apples (),Fruits,Aundh,157,142.04,142.23,141.91,9,22,Monsoon,4.1,9,37,179,142.06,Neutral,1000.0,g,2024,11,21,14,Afternoon
Bananas (),Fruits,Baner,61,57.46,57.9,56.94,6,25,Winter,2.7,14,41,195,57.43,Positive,1.0,dozen,2024,7,16,13,Afternoon
Oreo Biscuit,Biscuits,Wakad,99,89.14,89.1,88.68,10,17,Holi,1.8,139,45,200,88.97,Neutral,,Unknown,2024,12,15,7,Morning
Oreo Biscuit,Biscuits,Kothrud,99,89.73,90.68,90.11,9,19,Winter,3.3,148,20,112,90.17,Negative,,Unknown,2024,3,5,17,Evening
Amul Milk (),Dairy,Kothrud,56,53.95,53.61,53.77,5,17,Diwali,3.4,8,14,64,53.78,Negative,1.0,l,2024,1,29,16,Afternoon
Salt (),Grocery,Kothrud,20,17.33,18.65,17.87,9,25,Winter,4.9,295,27,88,17.95,Positive,500.0,g,2024,10,26,0,Night
Rice (),Grocery,Wakad,100,90.86,90.26,89.26,10,28,Winter,4.8,243,16,93,90.13,Neutral,1000.0,g,2024,5,21,2,Night
Bingo Mad Angles,Snacks,Aundh,20,16.4,16.45,16.83,16,23,Holi,3.9,60,46,114,16.56,Positive,,Unknown,2024,6,4,18,Evening
Wheat (),Grocery,Baner,80,76.08,76.63,75.97,5,20,Holi,4.6,257,50,190,76.23,Negative,1000.0,g,2024,12,30,5,Morning
Apples (),Fruits,Baner,157,132.53,133.51,133.1,15,12,Monsoon,1.2,7,22,26,133.05,Neutral,1000.0,g,2024,6,4,19,Evening
Wheat (),Grocery,Kothrud,80,63.19,64.95,63.93,20,24,Summer,4.9,243,50,169,64.02,Positive,1000.0,g,2024,2,10,14,Afternoon
Salt (),Grocery,Baner,20,17.48,18.02,18.09,14,24,,1.3,230,36,135,17.86,Positive,500.0,g,2024,6,16,9,Morning
Sugar (),Grocery,Viman Nagar,58,52.89,53.28,53.02,9,27,Exam Season,1.3,329,27,199,53.06,Negative,1000.0,g,2024,5,10,17,Evening
Bananas (),Fruits,Baner,61,52.76,52.15,52.28,15,28,Holi,4.2,9,27,74,52.4,Negative,1.0,dozen,2024,7,3,2,Night
Parle-G,Biscuits,Baner,45,41.95,43.36,41.96,5,16,Diwali,4.6,173,35,101,42.42,Neutral,,Unknown,2024,4,18,6,Morning
Tea (),Grocery,Baner,150,134.44,135.97,135.68,10,10,Holi,1.1,269,20,32,135.36,Neutral,250.0,g,2024,7,23,13,Afternoon
Atta (),Grocery,Aundh,70,67.23,66.74,66.53,5,26,Summer,3.7,238,14,37,66.83,Neutral,1000.0,g,2024,4,22,10,Morning
